layout_name;n_rooms_x;n_rooms_y;UE_Position;ap_positions;mmwave_positions;x_min;x_max;y_min;y_max;z_min;z_max
small_residential;10;1;[0.171147,4.04257,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[8.00852,10.4356,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.3487,19.4531,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.7133,19.3225,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.9522,2.4395,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.4791,12.9284,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.8213,6.58906,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.9368,5.52105,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[9.56363,0.336875,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.7725,14.6141,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.0672,16.34,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.6625,8.53364,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.9731,5.68117,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.6095,3.88439,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.4735,16.9405,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[2.46154,9.63214,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[9.96902,1.37888,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.993,10.9799,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.31994,9.9816,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.5152,17.9813,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.66249,3.32267,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.20707,8.33978,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[5.28027,8.891,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.5231,14.6091,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.9879,9.3643,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[0.344191,12.0963,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[2.07795,5.88178,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.8631,8.24372,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.5664,8.02221,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[16.362,5.50052,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.3915,16.5448,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.1538,9.15105,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.5154,10.6405,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[2.73683,1.16373,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.04551,17.1702,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[5.41397,15.4895,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.51174,8.23183,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[13.7323,12.2078,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[8.75259,10.9,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[0.0510964,2.44538,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[13.0859,6.17083,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.33455,3.94966,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[1.11991,6.04545,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[1.53497,3.72288,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.9547,19.2681,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.4759,6.43641,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.3365,14.8495,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.2948,7.18308,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[13.3539,13.38,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.3296,6.84089,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[12.8863,0.357199,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[4.08008,8.49768,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.76576,4.38845,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.8249,15.5328,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.3822,19.605,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[6.78811,1.50288,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.8829,4.2612,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.1021,15.899,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[16.2562,15.6455,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[4.14319,17.8778,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[2.26621,18.0929,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[13.6257,10.6208,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.2258,6.80126,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[8.30414,9.74275,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.0039,17.9864,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[13.8854,6.06161,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[1.70713,7.50422,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[5.38197,6.84894,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[4.94184,8.90989,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.5306,1.99163,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[8.79289,14.2604,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[4.00312,3.92626,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[1.91266,15.6836,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[1.7452,12.2076,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.7118,16.4175,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.26648,7.06192,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.9718,13.4812,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.4728,9.35123,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.6116,12.0292,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.9555,1.6468,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.3304,8.7349,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[0.942479,19.6059,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[16.0234,11.8306,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.8925,18.49,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.9712,14.274,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.62528,15.6257,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.65487,13.0725,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.7193,0.473383,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[9.20828,15.1447,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.7506,13.6532,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[5.4838,16.5531,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.0431,17.5621,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.8362,9.60738,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[5.23303,6.16803,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.2405,17.5499,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.0233,17.9767,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[13.1214,17.1348,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.788,8.18736,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[4.74045,8.70989,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[6.27199,19.8887,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[9.4961,1.2561,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.42413,16.2679,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[13.8178,4.11528,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[2.09202,6.63396,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.76874,16.455,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[4.64234,1.73149,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.4414,11.4767,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.3654,15.9641,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.2202,8.3911,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[4.65899,3.20762,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.3229,11.9334,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.5674,9.39052,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[5.8455,7.71387,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[9.44536,7.72145,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.1981,9.03693,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[5.00105,11.4216,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.8127,7.01553,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.2231,18.1746,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.108,13.2664,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[2.65687,11.5893,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.3032,7.90448,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.6259,18.8608,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.89776,5.23541,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[16.657,16.8124,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.82796,1.98567,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[0.160257,3.88992,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.1563,18.5581,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.1475,9.95531,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.8598,7.30571,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[6.16654,6.83457,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[12.07,13.6972,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.5097,2.08317,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[4.06884,6.13818,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.0281,19.9859,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.544,13.4411,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.39642,15.313,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[2.61875,16.3414,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.17599,3.05167,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[16.7489,9.81268,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.8959,9.16971,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.3079,9.985,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[9.9709,14.6912,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[8.13227,19.5179,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.8309,15.3486,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[11.69,7.5268,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.5785,9.08455,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.8972,14.0849,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.25463,16.1822,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[6.16722,6.95155,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[1.64271,16.4189,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.9368,1.85944,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.208,14.0885,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[1.61535,14.4524,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.5369,13.8759,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.96086,14.1072,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.2894,19.985,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[6.93654,13.6765,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.0954,17.2478,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.1072,19.6579,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[13.7464,5.01726,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.4696,8.9772,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[2.85313,7.07677,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[1.18395,18.6679,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[18.6529,11.8075,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[5.48402,0.524698,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.7725,12.5229,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[12.1807,18.4115,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.42874,18.4081,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[7.38529,8.84448,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.9213,11.3455,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[10.0134,3.08191,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[14.8894,16.5085,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[17.0332,8.42432,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[0.947177,17.5645,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[15.9759,4.88024,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[3.28833,0.343949,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[9.18842,8.20792,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
small_residential;10;1;[19.5535,1.96446,1.5];[[7.171141, 11.22928, 1.4979436]];[[13.271141, 10.029281, 1.4979436]];0;20;0;50;0;15
